,id,rating,review
513,522,5,"Mér fannst handritið ekki nógu gott. Margt skrýtiðkjánalegt og flæðið á milli atriði var stundum ekki nógu lógískteðlilegt. ar sem þetta er Luc Besson mynd þ.e.a.s. hann skrifaði handritið og framleiddi þá voru vissulega franskir bílar í eltingaleik. 

að voru nokkur atriði sem voru ágætlega fyndin og nokkrar action senur ágætlega kúl. En það var kannski verið að reyna blanda of mörgu saman; action, grín, rómantík, spenna, drama... Hálf stefnulaust  gekk ekki upp. Gaman að sjá Tómas Lemarquis í nokkuð stóru hlutverki."
514,523,9,"Mögnuð mynd. Risastór. Virkilega spennandi. Drama. Mjög töff action atriði. hugaverður ævintýraheimur. Vel leikin  enda einvala lið leikara. Nick Nolte stóð sig vel sem gamall steinn, röddin mjög viðeigandi. 
 
slenska náttúran var mögnuð í sínu hlutverki  endalaust af fjölbreyttri fegurð. Mér fannst sland gera rosalega mikið fyrir þessa mynd  gerði hana að enn meira listaverki. Myndin leit mjög vel út  búningar, umhverfi o.s.frv. 
 
Mér fannst þetta smá ádeila á kjötætur  að öll dýr eigi rétt á að lifa. Svo var þetta líka áróður fyrir því að passa upp á náttúruna."
515,524,7,Myndin kallast Dead Snow: Red vs. Dead á ensku Fyndin vitleysa. Nokkurs konar Nazizombiesplatter grín. Mörg atriði nokkuð fyndin og svo nokkur atriði frekar súrfáránleg en þau voru stundum líka bara fyndin. Mjög svartur húmor. Sum atriðin voru frekar brútal gore. Skrautlegar og skemmtilegar persónur. Alltaf gaman að sjá sland í bíómyndum og helling af slendingum á credit listanum.
516,525,5,Drama um lífið og tilveruna. Nokkur skopleg atriði.
517,526,9,"Mjög fyndin mynd. Fullt af kómískum atriðum og orðasamskiptum. Gott handrit. Skemmtilegar og skrautlegar persónur  og nóg af þeim. Fullt af þekktum og góðum leikurum sjaldan sem maður sér svona marga þekkta leikara í einni mynd. 

Fínasta keyrsla flæði og áhugaverður söguþráður. Spennandi. Leit vel út  skemmtileg stemning, skemmtilegir litir. etta var smá eins og barnaævintýri fyrir fullorðna. Mjög vel leikstýrð. Listaverk. Wes Anderson er með einstakan og skemmtilegan stíl."
518,527,4,Enn önnur mynd um hvað lífið getur verið erfitt og fólk á stundum erfitt með að finna sig. Drama. Aðeins of þungt yfir þessu til að vera ánægjulegt að horfa á. Indie bragur af þessu. gætlega áhugaverður söguþráður á köflum. Ekki mikið af skemmtilegum persónum. 
519,528,6,"Flottir bílar í eltingaleik. gætlega spennandi þrátt fyrir að vera frekar fyrirsjáanleg formúlumynd. Ekki eins góð og Fast  Furious myndirnar. Mér fannst handritið ekki nógu gott  það vantaði alla vega eitthvað til að gera þessa mynd betri hrífa mann meira, meiri upplifun. að var eitthvað kjánalegt við Michael Keaton og hans persónu. "
520,529,8,"Góð action mynd. Risastór action atriði og töff bardagaatriði. Flottar tæknibrellur. Nokkuð spennandi. Fínir leikarar  persónur, ágætis flæði og nokkuð gott handrit. Maður er byrjaður að læra að á eftir credit listanum í öllum Marvel myndum er eitt atriði til að tengja allan Marvel heiminn saman. að og að Stan Lee poppar alltaf upp :"
521,530,6,Nokkuð fyndin. hugaverð saga.
522,531,7,"Brjálæðislega fyndið rugl. Mikið af óviðeigandi bröndurum sem myndu líklega ekki ganga í bíómynd sem væri gefin út í ár. Stútfullt af góðum orðaleikjum og almennri vitleysu silliness. 
 
 Kvikmyndaklúbburinn Leslie Halliwell horfði saman á þessa. "
523,532,7,"Eða Bad Neighbours eins og hún kallast á slandi og víða um heim. Fyndin vitleysa. hugavert stríð í gangi, sem fer úr böndunum That escalated quickly.... Gaman að sjá The Lonely Island og Workaholics gaurana í smá cameo."
524,533,7,Góð mynd. hugaverð saga. Nokkuð gott handritplot. Fullt af fínum leikurum  í stóru og litlu hlutverkunum. Flott tónlist  gerði mikið til að skapa  stemningu. Myndin er víst lauslega byggð á sannsögulegum atburðum. Frekar löng  mín..
525,534,7,"Nokkuð góð skrímslastórslysamynd. Töluvert öðruvísi plot heldur en í Godzilla myndinni frá . Kom svolítið á óvart.  raun öðruvísi nálgun á Godzilla heiminnsöguna, en kannski nær upprunanlegu sögunni þekki það bara ekki nógu vel. Fínasta action. Spennandi. Mikið um eyðileggingu."
526,535,8,"Mjög spennandi og vel gerð action scifi mynd. hugavert twist á Groundhog Day pælinguna. Flott action atriði, flottar tæknibrellur og fínasta handritplot. að voru nokkur bardagaatriði sem komu skemmtilega út í D. Geimverurnar minntu mig smá á Sentinel vélmennin í The Matrix. Fínasti sumarblockbuster. "
527,536,6,Fyndin vitleysa. Fínasta afþreying.
528,537,6,Nokkuð fyndin. Flott gengi. Stundum borderline kjánaleg ;
529,538,7,Fyndin vitleysa. Bull og kjánalæti. gætis action inn á milli. Gaman að sjá Diplo í smá cameo. Skemmtilegt hvað þeir gerðu mikið grín að endurgerðum reboots og framhöldum. eir voru alveg meðvitaðir um að þetta var að vissu leyti formúlumynd og voru að gera grín að því. Mér fannst vera smá vísun í Whos On First sketsinn í lokinn  skemmtilegt. 
530,539,7,Vonarstræti á íslensku Mögnuð mynd. ung. Dramatísk. takanleg á köflum. Mjög vel leikin. Flott myndataka. hugaverð saga. Beittar skírskotanir í góðærið.
531,540,7,"Góð mynd. Flottir leikarar. Glæsileg myndataka. Leit vel út. Vönduð. Skemmtilegaráhugaverðar pælingar varðandi tæknina og framtíðina, möguleikar gervigreindar og AI samskipti. Mér fannst vera smá vísun í Blade Runner og muninn á vélmennumhugbúnaði og manneskjum. Skemmtileg saga. Litirnir og tískan fyrir þennan framtíðarheim var líka áhugavert. "
532,541,5,Fyndin vitleysa. g var reyndar að vonast eftir því að hún væri fyndnari. að vantaði kannski smá kraft í handritið og flæðið á sögunni. Fullt af þekktum leikurum. Klassískur karakter fyrir Melissa McCarthy.
533,542,8,"Mjög spennandi mynd. Gott action. Flottar tæknibrellur  aparnir voru magnaðir, ótrúlega vandað allt í kringum þá. hugaverð saga. Flottur ævintýraheimur. "
534,543,6,"Fyndin mynd. Nett rugluð bull, vitleysa og kjánaskapur. Sagan handritið var hálf þunn stundum  vantaði smá upp á til að gera myndina heilstæðari meira solid. Rosalegt vörulaum e. product placement hjá Apple."
535,544,9,"Mjög spennandi. Mjög fyndin. Mjög góð. Skemmtilegar persónur. Glæsilegar tæknibrellur  leit mjög vel út. Góð og skemmtileg saga. Dúndrandi góð afþreying. D effektarnir voru stundum alveg flottirskemmtilegir, en það bar ekki mjög mikið á þeim. 

Sniðugt hjá Marvel að kenna fólki að horfa á allan credit listann til að sjá eitt auka atriði  alltaf fleiri og fleiri sem bíða í salnum eftir því."
536,545,5,"gæt mynd. En ég var að vonast eftir að hún væri fyndnari. etta var meira svona drama um lífið og tilveruna, með nokkrum kómískum atriðum."
537,546,7,"Fínasta afþreying. Nóg af sprengingum, stórum byssum og action. Nóg af þekktum leikurum. Mjög kómísk mynd  þeir eru ekkert að taka sig alltof alvarlega. etta Expendables franchise stendur fyrir sínu. Maður býst ekki við neinum stórleik né frumlegu handriti  en þetta virkar alveg. "
538,547,6,Skemmtileg mynd. Gaman að sjá hana aftur mjög langt síðan síðast  sérstaklega eftir að hafa nýlega séð stóra píanóið í FAO Schwarz í New York.
539,548,7,Fyndin vitleysa. Spennandi. Góð blanda hún var eiginlega jafn fyndin og hún var spennandi. Gaman að sjá þetta New Girl duo fíflast.
540,549,6,"Spennandi mynd. Meiri spæjaramynd heldur en hasarmynd. g bjóst við aðeins meiri keyrslu, hún var nokkuð hæg á köflum. Flott s stemning yfir myndinni. Fínir leikarar. Mjög gaman að sjá laf Darra, þó að þetta var ekki stórt hlutverk hjá honum."
541,550,7,"Klassísk mynd. Ennþá mjög fyndin. Algjör vitleysa. 

Sá þessa í bílabíói hluti af RIFF. "
542,551,6,hugaverð mynd byggð á sannsögulegum atburðum. Spennandi.
543,552,8,"Rosaleg mynd! Spennandi. Brútal. Denzel er grjótfknharður! Vel gerð mynd  hún náði góðu flugi, hreyf mann alveg með sér. Persóna Denzel var smá svona Jack Bauer, James Bond, Jason Bourne, onemanarmy..."
544,553,7,"Spennandi mynd. Flottar tæknibrellur. Ekta Luc Besson bílaeltingaleikir. hugaverðar pælingar varðandi hvað viðheilinn getum gert, hvað er mögulegt. Frekar stutt  fannst kannski eitthvað vanta til að gera myndina heilstæðari, endirinn var nokkuð snubbóttur. 

 Við sáum þessa mynd í New York.  AMC bíóinu við Times Square. "
545,554,7,"Drama. Lífið. Fyndin inn á milli. Fínasta mynd, nokkur mjög fín atriði, en ekki eins góð og Garden State. Alls konar fólk að finna sig í lífinu. Gaman að sjá bíómynd sem maður hjálpaði með að fjármagna að vissu leyti ;"
546,555,7,Spennandi. Brútal. Fullt af fínum leikurum. Flott íslensk actionmynd.
547,556,8,"Rosalega spennandi mynd. Mjög áhugaverð saga  greip mann algjörlega. Skemmtilega öðruvísifrumleg. Tónlistin hjá Trent Reznor og Atticus Ross passaði vel við  spooky, drungaleg, tense. Topp eintak af kvikmynd. Mér fannst áhugavert að sjá að Reese Witherspoon var ein af framleiðendunum."
548,557,6,Skemmtileg mynd. Hugljúf. Fín tónlist.
549,558,8,"Flott mynd. Spennandi. Fullt af fínum leikurum. g var að fíla vélmennin  skemmtilegar persónur : Mér fannst nice touch að hafa alltaf þögn í geimnum af því að þar heyrist ekkert hljóð  bara tónlist með þannig skotum. 
 
Djúpar og áhugaverðar pælingar og kenningar varðandi ormagöng, svarthol, margar víddir, afstæðiskenninguna, tíma og rúm... Myndin er mjög löng, en hún var ekki langdregin  fín saga. 

að hafði smá áhrif á upplifunina að við sátum á fremsta bekk :P 

 Team Growth Space Mission"
550,559,7,"Mjög fyndin vitleysa. Rosalega mikil vitleysa. Fullt af vísunum í fyrstu myndina. Bill Murray leikur skemmtilegt aukahlutverk. 
að er skemmtilegt auka atriði crazy credits eftir allan credit listann."
551,560,8,Mjög spennandi mynd. Flott mynd leit vel út. Drama. Action. hugaverð saga. Hlakka til að sjá síðustu myndina.
552,561,7,Mjög spennandi mynd. Góður thriller. Jake Gyllenhaal var brjálæðislega creepy og siðferðislega blindur. hugaverð saga.
553,562,5,"Mikið af slapstick húmor fólk að meiða sig og önnur fíflalæti. Stundum of kjánalegt, of mikil fíflalæti... Stundum var þetta aðeins of random. Enginn stórleikur í gangi. En alveg hægt að hlægja að sumum atriðunum og gaman að vera búinn að sjá þessa mynd sem svo margir tala um."
554,563,6,"hugaverður heimur. Nokkrar áhugaverðarsérstakar persónur karakterar. hugaverð saga. Spennandi. En stundum var flæðiðhandritið ekki alveg nógu gott, smá random, eins og það vantaði eitthvað. Mikið ofbeldi. Gaman að sjá Tómas Lemarquis í smá hlutverki. Suðurkóresk mynd byggð á franskri myndasögu, tekin upp í Tékklandi og Austurríki  skemmtileg blanda :"
555,564,6,Fyndin vitleysa. Spennandi. Fínasta afþreying.
556,565,8,"Mjög flott mynd. Spennandi. Magnaðir bardagar. Magnaðar landslagsmyndatökur. Magnaður ævintýraheimur. Já, sem sagt mögnuð mynd : Nokkrir skemmtilegir bardagar sem mér fannst vera í smá Mortal Kombat stíl."
557,566,6,"Spennandi mynd. Fínasta action. Svipuð mynd og hinar Taken myndirnar  eltingaleikur, vondir kallar og Liam Neeson að fokka upp fólki. Fínasta afþreying. Töff tónlist. Handritið hefði getað verið betra. eir sem fíla ekki ótrúverðugar myndir gætu þurft að forðast þessa ;"
558,567,8,Virkilega flott og vel gerð mynd. Spennandi. Dramatísk. Tilfinningarík. hugaverð saga  sérstaklega þar sem þetta er byggt á sannsögulegum atburðum. Enn ein kvikmyndin sem sýnir hvað stríð eru hræðileg og eyðileggja fólk og fjölskyldur þeirra á margan máta. Drone sjónarhornin minntu mig smá á Wikileaks myndina Collateral Murder.
559,568,5,Krúttleg og skondin. Smá skrýtin á köflum. Handritið hefði getað verið betra.
560,569,8,Mjög fyndin vitleysa. Fullt af sprenghlægilegum atriðum. Skrautlegar persónur. Topp afþreying. Gaman að sjá iJustine í smá hlutverki. 
561,570,8,"Töff mynd. Spennandi. Flott action atriði. Gott grín inn á milli. Fullt af fínum leikurum. Meira að segja Mark Hamill, sem ég þekkti ekki í gervinu sínu. g væri alveg til í að sjá framhald af þessari mynd."
562,571,7,Skemmtileg mynd. Hugljúf. hugaverð saga og sniðugar tengingar við samfélagsmiðla. Road trip hlutinn var einna skemmtilegastur.
563,572,7,Töff mynd. Spennandi. Gott action. Töff tónlist. Fullt af fínum leikurum í minni hlutverkum. Töff hvernig textinn fyrir rússneskuna subtitles var birtur. hugavert að sjá að Eva Longoria var ein af framleiðendunum. Svo sá ég CCP Games í Special Thanks To  það var víst verið að spila leikinn EVE: Legion í myndinni. gætt vörulaum :
564,573,5,"Algjör vitleysa. Var ekki með miklar væntingar og þessi mynd var nokkurn veginn eins og ég bjóst við, s.s. ekki topp gæði. Alveg fyndin á köflum. Allt í lagi afþreying. Adam Scott var eiginlega besturferskastur. "
565,574,6,Fyndin vitleysa. Eldist ágætlega. Allir klassísku gaurarnir í Sandler genginu.
566,575,6,Spennandi. Að einhverju leyti týpískur s thriller. Fór aðeins að stúdera credit listann og það er sorglegt að báðar stelpurnar leikkonurnar dóu ungar.
567,576,7,"Mjög fyndin vitleysa. Will Ferrell er snillingur. Kevin Hart var líka fyndinn. Að vissu leyti klassísk Will Ferrell og Adam McKay Gary Sanchez Productions mynd  sem sagt, fínasta afþreying."
568,577,8,Virkilega fín og skemmtileg mynd. Spennandi og fyndin.
569,578,7,etta eru skemmtilega klikkaðar og ótrúlegar myndir : Flott myndataka. Töff action atriði. Spennandi. Nóg af bad ass fólki og bad ass oneliners. Fínasta afþreying. Skemmtilegt að horfa á svona mynd á Selfossi ; 
570,579,7,Mjög spennandi mynd. Hörku hasar. Fullt af fínum leikurum. g var að fíla ágætlega persónuna sem Common lék  kom ferskur inn. Eitthvað hráttold school við stemninguna  að vissu leyti er þetta saga sem hefði getað gerst fyrir  árum.
571,580,7,Risastór action mynd. Fullt af mjög flottum atriðum  tæknibrellur to the max. Mjög fyndin á köflum. Spennandi. Marvel heimurinn er áhugaverður  maður er alltaf til í fleiri Marvel myndir.
572,581,6,"hugavert að horfa á svona gamlar, klassískar myndir. Sjá þekkta leikara þegar þeir voru ungiryngri. mis skemmtileg atriði. Pælingar með að finna sig í lífinu, hvað gleður mann. Drama. Svolítið þung í lokinn."
573,582,8,Hörku hasarmynd. Stór og flott action atriði. Mjög spennandi. Mikið sjónarspil. Skemmtilega klikkuð mynd. g tók eftir þegar ég var að skoða IMDb að stór hluti af leikurunum eru frá stralíu. hugavert. Viðeigandi.
574,583,9,"Algjör snilld! Sprenghlægileg mynd. Svo góð blanda: Action, spenna, grín og vitleysa. Fullt af fínum leikurum. Melissa McCarthy er algjör snillingur. Jason Statham lék líka óvenju fyndinn karakter."
575,584,7,Skemmtileg vitleysa. Spennandi. Fyndin. Góð afþreying.
576,585,6,Mjög spennandi. hugaverð plot twists og cons.
577,586,7,Rosaleg stórslysamynd! Endalaus eyðilegging. Spennandi. Gott action. Tæknibrellur fyrir allan peninginn.
578,587,6,Fyndin vitleysa. Persónan sem Dave Franco lék var mjög góð. Fínasta afþreying. Betri en ég bjóst við bjóst ekki við miklu.
579,588,6,Algjör vitleysa. Fyndin vitleysa. Steiktur húmor eins og við mátti búast. Ekta Seth MacFarlaneFamily Guy húmor.
580,589,6,Spennandi. Gott action. Góður húmor inn á milli. Arnold Schwarzenegger er ennþá meðetta.
581,590,8,Virkilega spennandi mynd! Svakalegt action. trúlegar tæknibrellur. Gott stöff. Gaman að þeir endurvöktu þetta franchise  hlakka til að sjá fleiri myndir :
582,591,8,Virkilega fín mynd. Spennandi. Góðir leikarar. Mögnuð og sorgleg saga.
583,592,6,Skemmtileg og fyndin mynd.
584,593,8,"Mjög fyndin mynd. Meiri húmor en í öðrum Marvel myndum. Enda eru handritshöfundarnir Edgar Wright og Adam McKay þekktir fyrir góðar grínmyndir. Spennandi mynd. Fínasta action. Flottar tæknibrellur. Minnti mig smá á Honey, I Shrunk the Kids ; Fyndið að sjá Wood Harris Avon Barksdale í The Wire leika löggu."
585,594,7,Skemmtileg mynd. Fyndin. Spennandi. Skemmtilega kjánaleg silly.
586,595,8,"Mjög spennandi mynd. Gott action  fullt af töff atriðum. Góður húmor líka. Mission: Impossible myndirnar eru alltaf skemmtilegar. Gaman af svona ævintýrum sem ganga upp á ótrúverðugan máta  svipað og hjá frændum Ethan Hunt; James Bond, Jason Bourne og Jack Bauer. "
587,596,7,Bull og vitleysa. Mjög fyndin vitleysa. Slatti af góðum aukaleikurum í litlum og skemmtilegum hlutverkum. Betri mynd en ég bjóst við var ekki með neinar svakalegar væntingar.
588,597,8,Sprenghlægileg vitleysa. Eiginlega vitleysa í gegn allan tímann  og það gekk alveg upp.
589,598,5,gætis mynd. Krúttlegt lífsdrama fólk að finna sig í lífinu. Fínir leikarar.
590,599,6,Skemmtileg mynd. Smá family friendly action. Fínasta afþreying. Eldist ágætlega. LeslieHalliwell
591,600,7,Töff mynd. Spennandi. Fínasta action. Gaman af svona persónum með sérstaka eiginleika og ofurkrafta.
592,601,7,Virkilega spennandi mynd. Rosalega intense! Maður var alveg á taugum á köflum. Nokkuð brútal ofbeldi.
593,602,7,Góð mynd. Mjög áhugaverð saga. eir náðu að finna leikara sem eru ágætlega líkir N.W.A. crewinu. Myndin var nokkuð lengri en ég bjóst við. Nóg af góðri tónlist :
594,603,6,Fyndin. Sillykjánalegvitleysa. hugavert conceptplot. Smá þurrvandræðalegur húmor eins og í Flights of the Conchords. Vantaði smá upp á sögunahandritið til að gera þetta að betri kvikmynd.
595,604,6,Drama um lífið með léttum húmor inn á milli.
596,605,8,"Mögnuð mynd. Mjög spennandi og dramatísk. Flottir leikarar. Ingvar E. Sigurðsson fékk fleiri línur og meiri tjaldtíma en ég bjóst við  stóð sig vel. Charlotte Bving sást líka bregða fyrir. egar ég var að skoða credit listann eins og maður gerir sá ég að Stormur Jón Kormákur Baltasarsson lék líka lítið hlutverk. 

Magnað landslag  fullt af flottum skotum. Gaman að sjá að það var hellingur af slendingum sem unnu í tæknibrellunum og einn var m.a.s. visual effects supervisor."
597,606,7,Létt og skemmtileg mynd. Fínir leikarar. Gaman að sjá Robert De Niro æfa sig fyrir framan spegil aftur  veit ekki hvort þetta átti að vera vísun í Taxi Driver. Startup vinkillinn var áhugaverður.
598,607,9,Rosaleg mynd! Virkilega spennandi. Hélt manni á tánum eiginlega alveg frá byrjun. Tónlistin hafði helling með það að segja  vel gert hjá Jóhanni Jóhannssyni. Intense stemning. Dark. essi mynd og sjónvarpsþættirnir Narcos gefa mjög skuggalega sýn á SuðurAmeríku og eiturlyfjabransann. Flott myndataka  nokkur sérstaklega töff skot.
599,608,6,"Fín teiknimynd. En mér fannst húmorinn vera barnalegri en í DisneyPixar myndum. Krakkarnir í salnum virtust alveg vera að fíla þetta. etta hefði hugsanlega verið skemmtilegra fyrir mig ef maður hefði horft á útgáfuna með ensku tali. 

P.S. Við Birna vorum s.s. að passa frænda hennar ;"
600,609,5,Mikið um kjánalega brandara sem voru ekki alveg að fljúga  en stundum var þetta komið í hringi þannig að maður hló að því hvað þetta var kjánalegt. Handritið og sagan voru ekki eins góð og í fyrstu myndinni. Leikararnir voru ekki að gera neina frábæra hluti. gætir söngvarar þarna og Oh Happy Day var nokkuð catchy. LeslieHalliwell
601,610,8,"Mjög góð mynd. hugaverð saga, flott myndataka og góðir leikarar. Spennandi. hugaverðar pælingar varðandi geimvísindi, hvað er mögulegt og framtíðina í geimferðum."
602,611,7,Rosaleg hrollvekja! ???? g var stressborðandi poppið mitt á fullu. Virkilega creepy mynd. Spennandistressandi  algjör adrenalín rússíbani. Góðir leikarar. Mjög flott og myndræn kvikmynd  eins og við má búast frá Guillermo del Toro.
603,612,7,Klikkaðir tvíburar  Tom Hardy stóð sig mjög vel við að leika þá báða. Brútal mynd. hugaverð saga. Old school gangster mynd alveg í gegn  ofbeldi og drama.
604,613,7,"Góð mynd. Spennandi. Mjög áhugaverð saga. Gaman af svona disruption sögum  fólk sem er óhrætt við að prófa eitthvað nýtt, brjóta upp gamla kerfið."
605,614,7,"Töff mynd. Mjög spennandi. Klassískur Bond með húmor, action, stelpuna og vonda kallinn. Svo má ekki gleyma exótískum stöðum og flottum arkitektúr. au virðast vera að gera söguna dýpri og flóknari  tengja allar Daniel Craig myndirnar saman. "
606,618,8,Mjög spennandi mynd. Gott action. Töff brellur. hugaverð saga  ágætis endir á þessu öllu saman.
607,619,5,"Fyndin mynd. Mikið bull og vitleysa. Stundum of mikið bull og of kjánaleg. Frekar löng  mín.  hefði kannski komið betur út ef hún hefði verið styttri, meiri keyrsla. Myndin datt í meira lífsdrama og rómantískt drama í seinni helmingnum. g bjóst við aðeins betri mynd, aðeins fyndnari mynd. Mér fannst áhugavert að sjá Tilda Swinton í sínu dulargervi."
608,620,8,Mjög fyndin mynd. Rugl og vitleysa  svipaður húmor og í mörgum Seth Rogen myndum. Mikið af skemmtilegum tilvísunum í klassískar jólamyndir. Gott stöff. Fínasta jólamynd. 
609,621,7,"ðruvísi jólamynd : Gaman af svona stopmotion myndum. Góður húmor og skrautlegar persónur. hugavert að Danny Elfman söng fyrir aðalpersónuna, Jack Skellington. Maður þekkir Danny Elfman aðallega fyrir tónlistina sem hann er að semja fyrir kvikmyndir og sjónvarpsþætti. LeslieHalliwell"
610,622,9,"Rosaleg mynd! Spennandi. Fyndin. Svo töff. Mögnuð action atriði. Virkilega flottar tæknibrellur. Nokkur kúl D atriði. Gaman að sjá allar gömlu persónurnar. Mér fannst nokkur atriði minna mig á gömlu myndirnar. Same same, but different. Hlakka til að sjá næstu mynd : 

að var áhugavert að sjá á credit listanum að bæði Bill Hader og Ben Schwartz voru titlaðir sem BB Voice Consultants. Simon Pegg ljáði líka röddina sína hann er kominn í J.J. Abrams klíkuna. Svo sá ég að Daniel Craig er líka á listanum undir Stormtrooper JB uncredited ;"
611,623,8,Ljúf mynd. Fyndin. Topp rómantísk mynd  klassík.
612,624,7,Mjög fyndin mynd  sérstaklega eftir hlé þegar allt fer í rugl. Bull og vitleysa  á góðan máta. Tina Fey og Amy Poehler eru snillingar. Slatti af öðrum góðum persónum og leikurum.
613,625,7,"Fyndin mynd. Léttklikkuð. Misgóðir kaflar. Endirinn var góður, bjargaði henni fyrir horn. Fínasta afþreying. "
614,626,7,"Flott byrjun title credits. Skemmtileg mynd. Töff. Flott action atriði. Smá Lock, StockSnatch stíll í sumum atriðum. Góður húmor. Spennandi."
615,627,8,Töff mynd. Spennandi. Að mörgu leyti ekta Tarantino mynd: Flott myndataka. Löng samtöl. hugaverðir karakterar. Brútal. Slatti af leikurum úr Tarantino klíkunni. etta helsta... Kvikmyndir sem gerast aðallega í einu rými eru oft áhugaverðar og geta komið skemmtilega út  þannig myndir minna mann smá á leikrit. 
616,628,8,"Mjög góð mynd. Virkilega áhugaverð saga  persónur. Nóg af góðum leikurum. Spennandi. Nettur húmor inn á milli  enda Adam McKay að leikstýra  skrifa. Hann náði að hafa dóttur sína með í myndinni  það kom smá skot úr The Landlord. 
hugaverð myndataka og klippingar  sérstakur stíll. Veit ekki hvort þetta átti að lýsa því hversu mikið brjálæði var í gangi eða hvort það átti að vera heimildamyndastíll á þessu eins og maður væri að fylgjast með."
617,629,9,Mögnuð mynd! Mögnuð saga. Flott myndataka. Mögnuð náttúra. Hálfgert listaverk. Oft sem það var lítið sem ekkert talað  en það kom samt svo vel út. Spennandi. takanleg. Brútal. Virkilega góðir leikarar. Eitt atriðið minnti mig á atriði í The Empire Strikes Back ;
618,630,8,"Mögnuð saga. Spennandi og hrífandi. vílík rannsóknarvinna hjá þeim. Fullt af fínum leikurum. Mjög góð mynd. g var mjög forvitinn að vita hver talaði fyrir Richard Sipe rithöfundinn og sálfræðinginn sem var bara talað við í gegnum síma. Mér fannst ég kannst við röddina, en var ekki að tengja. Samkvæmt Wikipedia og IMDb var það Richard Jenkins. á getur maður andað léttar :"
619,631,8,"Flott mynd. Mögnuð saga  mjög áhugaverð. Spennandi. Gaman af svona Davíð og Golíat sögum. Góðir leikarar. Nóg af góðum myndum í bíó núna AwardSeason

Góð upphitun fyrir Super Bowl ; "
620,632,7,"Intense mynd. Mjög spennandi. Svakaleg atburðarás. Mikið af flottum actionbardaga atriðum. Brútal. Ekta Michael Bay mynd að mörgu leyti: Mikið af sprengingum, drama, væmni og merica! Löng mynd. Minnir mig á Homeland þættina, bara x stærra og meira."
621,633,8,"Mjög áhugaverð mynd  skemmtilegar pælingar varðandi tækni og gervigreind. Spennandi thriller. Mjög flott landslag í kringum þessa tæknihöll  myndin var víst tekin upp í Noregi. essi höll var líka rosaleg. Yfirallt mjög flott mynd  leit allt mjög vel út, mjög kúl. Góðir leikarar  intense stemning. Gaman að sjá þá bræður svo í The Force Awakens."
622,634,7,Góð mynd  skemmtileg blanda af gríni og action. ðruvísi ofurhetjumynd. Mjög fyndin. Brútal ofbeldi. Fjórði veggurinn var brotinn ítrekað. essi mynd tók sig ekki mjög hátíðlega  sem var hressandi.
623,635,6,"Skemmtileg barnamynd. Fyndin á köflum. Fín saga. 
 
P.S. Við Birna vorum s.s. að passa frændur hennar. Smá æfing ; 

P.P.S. Evrópski original titillinn á myndinn er Ooops! Noah is Gone... og á íslensku heitir hún bbs! Nói er farinn.... "
624,636,7,"Alltaf áhugavert að fræðast meira um líf Steve Jobs. Góð mynd. Ekta Aaron Sorkin samtöl. Intense og dramatískt. hugaverður vinkill að einbeita sér að nokkrum mikilvægum vörukynningum launches og sambandi Steve Jobs við dóttur sína, Lisa."
625,637,7,Rosaleg vitleysa. Fyndin vitleysa. Fór oft langt yfir strikið ???? að mátti svosem búast við því frá Sacha Baron Cohen. Fínasta action.
626,638,6,"Skemmtileg mynd. Eldist bara nokkuð vel. Arnold fer á kostum. Fullt af gullmolum og góðum senum. 

Svo kom skemmtilega á óvart að Kindergarten Cop  er víst á leiðinni. 

LeslieHalliwell"
627,639,7,Skemmtileg mynd. Nett klikkuð. Fyndin. Fínasta action. Sam Rockwell og Anna Kendrick eru góð í að leika wackyquirky persónur.
628,640,6,"Silly RomCom. Fyndin. Fínasta saga, þótt hún hafi verið að vissu leyti formúlukennd."
629,641,6,Klikkuðsúr mynd. gætis action. Fínn húmor. Silly. Ekki alveg nógu þétt keyrsla  datt smá niður á köflum. Leikararnir voru ekki alltaf mjög sannfærandi  en kannski var það bara handritið sem þau höfðu að vinna með. Fínasta afþreying.
630,642,6,"Silly action mynd. gætis húmor. Fínasta action inn á milli. Nokkuð löng mynd. Ekki viss um að hún eldist vel, mig minnir að mér hafi fundist hún skemmtilegri þegar ég sá hana fyrst."
631,643,7,Svo mikið af ofurhetjum. að var alltaf að bætast við... Klassísk Marvel mynd  flott og stór action atriði með nóg af tæknibrellum og eyðileggingu. Sumar ofurhetjurnar voru með meiri húmor en aðrar  sem er fínt til að létta aðeins á stemningunni. 
632,644,7,"Eða Bad Neighbours  eins og hún er líka kölluð Fyndin vitleysa. Týpísk framhaldsmynd að því leyti að hún er svipuð og fyrri myndin, bara aðeins þynnri. En það var hægt að hlæja helling að þessu."
633,645,6,"yngri mynd en ég bjóst við. Meira drama. En áhugaverð mynd um ströggl hugmyndasmiða og frumkvöðla. Myndin er flokkuð sem Biography, Comedy, Drama  en ég tók ekki eftir mikið af bröndurum. Flottir leikarar."
634,646,8,Flott mynd. Mjög spennandi. Fullt af fínum leikurum. Gríðarlegt magn af flottum tæknibrellum og eyðileggingu eins og er oft í Marvel myndum. Eitt atriðið var mjög fyndið  það kom skemmtilega á óvart : Topp afþreying. 
635,647,7,Fín saga. Smá rómans og kynþokki sem fylgir oft vampíruævintýraheiminum. Upplagt fyrir NetflixAndChill ;
